半径,中心 X,中心 Y
7.7500,5713.8642,3438.6469
7.7500,5724.8642,3457.6994
7.7500,5735.8642,3476.7520
7.7500,5680.8642,3381.4892
7.7500,5691.8642,3400.5418
7.7500,5702.8642,3419.5943
7.7500,5779.8642,3552.9622
7.7500,5790.8642,3572.0148
7.7500,5801.8642,3591.0673
7.7500,5746.8642,3495.8045
7.7500,5757.8642,3514.8571
7.7500,5768.8642,3533.9097
7.7500,5581.8642,3210.0162
7.7500,5592.8642,3229.0687
7.7500,5603.8642,3248.1213
7.7500,5548.8642,3152.8585
7.7500,5559.8642,3171.9110
7.7500,5570.8642,3190.9636
7.7500,5647.8642,3324.3315
7.7500,5658.8642,3343.3841
7.7500,5669.8642,3362.4366
7.7500,5614.8642,3267.1738
7.7500,5625.8642,3286.2264
7.7500,5636.8642,3305.2790
7.7500,5812.8642,3610.1199
7.7500,5449.8642,3019.4906
7.7500,5460.8642,3038.5431
7.7500,5471.8642,3057.5957
7.7500,5955.8642,3857.8032
7.7500,5966.8642,3876.8557
7.7500,5438.8642,3000.4380
7.7500,5515.8642,3133.8059
7.7500,5526.8642,3152.8585
7.7500,5537.8642,3171.9110
7.7500,5482.8642,3076.6483
7.7500,5493.8642,3095.7008
7.7500,5504.8642,3114.7534
7.7500,5856.8642,3686.3301
7.7500,5867.8642,3705.3827
7.7500,5878.8642,3724.4353
7.7500,5823.8642,3629.1725
7.7500,5834.8642,3648.2250
7.7500,5845.8642,3667.2776
7.7500,5922.8642,3800.6455
7.7500,5933.8642,3819.6981
7.7500,5944.8642,3838.7506
7.7500,5889.8642,3743.4878
7.7500,5900.8642,3762.5404
7.7500,5911.8642,3781.5929
7.7500,5801.8642,3705.3827
7.7500,5812.8642,3724.4353
7.7500,5823.8642,3743.4878
7.7500,5768.8642,3648.2250
7.7500,5779.8642,3667.2776
7.7500,5790.8642,3686.3301
7.7500,5867.8642,3819.6981
7.7500,5878.8642,3838.7506
7.7500,5889.8642,3857.8032
7.7500,5834.8642,3762.5404
7.7500,5845.8642,3781.5929
7.7500,5856.8642,3800.6455
7.7500,5669.8642,3476.7520
7.7500,5680.8642,3495.8045
7.7500,5691.8642,3514.8571
7.7500,5636.8642,3419.5943
7.7500,5647.8642,3438.6469
7.7500,5658.8642,3457.6994
7.7500,5735.8642,3591.0673
7.7500,5746.8642,3610.1199
7.7500,5757.8642,3629.1725
7.7500,5702.8642,3533.9097
7.7500,5713.8642,3552.9622
7.7500,5724.8642,3572.0148
7.7500,5900.8642,3876.8557
7.7500,5603.8642,3400.5418
7.7500,5614.8642,3419.5943
7.7500,5625.8642,3438.6469
7.7500,5570.8642,3343.3841
7.7500,5581.8642,3362.4366
7.7500,5592.8642,3381.4892
7.7500,5669.8642,3514.8571
7.7500,5680.8642,3533.9097
7.7500,5691.8642,3552.9622
7.7500,5636.8642,3457.6994
7.7500,5647.8642,3476.7520
7.7500,5658.8642,3495.8045
7.7500,5471.8642,3171.9110
7.7500,5482.8642,3190.9636
7.7500,5493.8642,3210.0162
7.7500,5438.8642,3114.7534
7.7500,5449.8642,3133.8059
7.7500,5460.8642,3152.8585
7.7500,5537.8642,3286.2264
7.7500,5548.8642,3305.2790
7.7500,5559.8642,3324.3315
7.7500,5504.8642,3229.0687
7.7500,5515.8642,3248.1213
7.7500,5526.8642,3267.1738
7.7500,5625.8642,3400.5418
7.7500,5746.8642,3572.0148
7.7500,5757.8642,3591.0673
7.7500,5768.8642,3610.1199
7.7500,5713.8642,3514.8571
7.7500,5724.8642,3533.9097
7.7500,5735.8642,3552.9622
7.7500,5812.8642,3686.3301
7.7500,5823.8642,3705.3827
7.7500,5834.8642,3724.4353
7.7500,5779.8642,3629.1725
7.7500,5790.8642,3648.2250
7.7500,5801.8642,3667.2776
7.7500,5614.8642,3343.3841
7.7500,5625.8642,3362.4366
7.7500,5636.8642,3381.4892
7.7500,5581.8642,3286.2264
7.7500,5592.8642,3305.2790
7.7500,5603.8642,3324.3315
7.7500,5680.8642,3457.6994
7.7500,5691.8642,3476.7520
7.7500,5702.8642,3495.8045
7.7500,5647.8642,3400.5418
7.7500,5658.8642,3419.5943
7.7500,5669.8642,3438.6469
7.7500,5845.8642,3743.4878
7.7500,5526.8642,3229.0687
7.7500,5537.8642,3248.1213
7.7500,5548.8642,3267.1738
7.7500,5493.8642,3171.9110
7.7500,5504.8642,3190.9636
7.7500,5515.8642,3210.0162
7.7500,5592.8642,3343.3841
7.7500,5603.8642,3362.4366
7.7500,5614.8642,3381.4892
7.7500,5559.8642,3286.2264
7.7500,5570.8642,3305.2790
7.7500,5581.8642,3324.3315
7.7500,5889.8642,3819.6981
7.7500,5900.8642,3838.7506
7.7500,5911.8642,3857.8032
7.7500,5856.8642,3762.5404
7.7500,5867.8642,3781.5929
7.7500,5878.8642,3800.6455
7.7500,5460.8642,3114.7534
7.7500,5471.8642,3133.8059
7.7500,5482.8642,3152.8585
7.7500,5922.8642,3876.8557
7.7500,5438.8642,3076.6483
7.7500,5449.8642,3095.7008
7.7500,5537.8642,3133.8059
7.7500,5746.8642,3381.4892
7.7500,5757.8642,3400.5418
7.7500,5768.8642,3419.5943
7.7500,5713.8642,3324.3315
7.7500,5724.8642,3343.3841
7.7500,5735.8642,3362.4366
7.7500,5812.8642,3495.8045
7.7500,5823.8642,3514.8571
7.7500,5834.8642,3533.9097
7.7500,5779.8642,3438.6469
7.7500,5790.8642,3457.6994
7.7500,5801.8642,3476.7520
7.7500,5614.8642,3152.8585
7.7500,5625.8642,3171.9110
7.7500,5636.8642,3190.9636
7.7500,5581.8642,3095.7008
7.7500,5592.8642,3114.7534
7.7500,5603.8642,3133.8059
7.7500,5680.8642,3267.1738
7.7500,5691.8642,3286.2264
7.7500,5702.8642,3305.2790
7.7500,5647.8642,3210.0162
7.7500,5658.8642,3229.0687
7.7500,5669.8642,3248.1213
7.7500,5845.8642,3552.9622
7.7500,6032.8642,3876.8557
7.7500,5471.8642,2943.2803
7.7500,5482.8642,2962.3329
7.7500,5988.8642,3800.6455
7.7500,5999.8642,3819.6981
7.7500,6010.8642,3838.7506
7.7500,5526.8642,3038.5431
7.7500,5537.8642,3057.5957
7.7500,5548.8642,3076.6483
7.7500,5493.8642,2981.3855
7.7500,5504.8642,3000.4380
7.7500,5515.8642,3019.4906
7.7500,5889.8642,3629.1725
7.7500,5900.8642,3648.2250
7.7500,5911.8642,3667.2776
7.7500,5856.8642,3572.0148
7.7500,5867.8642,3591.0673
7.7500,5878.8642,3610.1199
7.7500,5955.8642,3743.4878
7.7500,5966.8642,3762.5404
7.7500,5977.8642,3781.5929
7.7500,5922.8642,3686.3301
7.7500,5933.8642,3705.3827
7.7500,5944.8642,3724.4353
7.7500,5570.8642,3076.6483
7.7500,5768.8642,3381.4892
7.7500,5779.8642,3400.5418
7.7500,5790.8642,3419.5943
7.7500,5735.8642,3324.3315
7.7500,5746.8642,3343.3841
7.7500,5757.8642,3362.4366
7.7500,5834.8642,3495.8045
7.7500,5845.8642,3514.8571
7.7500,5856.8642,3533.9097
7.7500,5801.8642,3438.6469
7.7500,5812.8642,3457.6994
7.7500,5823.8642,3476.7520
7.7500,5636.8642,3152.8585
7.7500,5647.8642,3171.9110
7.7500,5658.8642,3190.9636
7.7500,5603.8642,3095.7008
7.7500,5614.8642,3114.7534
7.7500,5625.8642,3133.8059
7.7500,5702.8642,3267.1738
7.7500,5713.8642,3286.2264
7.7500,5724.8642,3305.2790
7.7500,5669.8642,3210.0162
7.7500,5680.8642,3229.0687
7.7500,5691.8642,3248.1213
7.7500,5867.8642,3552.9622
7.7500,6043.8642,3857.8032
7.7500,6054.8642,3876.8557
7.7500,5493.8642,2943.2803
7.7500,6010.8642,3800.6455
7.7500,6021.8642,3819.6981
7.7500,6032.8642,3838.7506
7.7500,5537.8642,3019.4906
7.7500,5548.8642,3038.5431
7.7500,5559.8642,3057.5957
7.7500,5504.8642,2962.3329
7.7500,5515.8642,2981.3855
7.7500,5526.8642,3000.4380
7.7500,5911.8642,3629.1725
7.7500,5922.8642,3648.2250
7.7500,5933.8642,3667.2776
7.7500,5878.8642,3572.0148
7.7500,5889.8642,3591.0673
7.7500,5900.8642,3610.1199
7.7500,5977.8642,3743.4878
7.7500,5988.8642,3762.5404
7.7500,5999.8642,3781.5929
7.7500,5944.8642,3686.3301
7.7500,5955.8642,3705.3827
7.7500,5966.8642,3724.4353
7.7500,5724.8642,3419.5943
7.7500,5735.8642,3438.6469
7.7500,5746.8642,3457.6994
7.7500,5691.8642,3362.4366
7.7500,5702.8642,3381.4892
7.7500,5713.8642,3400.5418
7.7500,5790.8642,3533.9097
7.7500,5801.8642,3552.9622
7.7500,5812.8642,3572.0148
7.7500,5757.8642,3476.7520
7.7500,5768.8642,3495.8045
7.7500,5779.8642,3514.8571
7.7500,5592.8642,3190.9636
7.7500,5603.8642,3210.0162
7.7500,5614.8642,3229.0687
7.7500,5559.8642,3133.8059
7.7500,5570.8642,3152.8585
7.7500,5581.8642,3171.9110
7.7500,5658.8642,3305.2790
7.7500,5669.8642,3324.3315
7.7500,5680.8642,3343.3841
7.7500,5625.8642,3248.1213
7.7500,5636.8642,3267.1738
7.7500,5647.8642,3286.2264
7.7500,5823.8642,3591.0673
7.7500,5438.8642,2962.3329
7.7500,5449.8642,2981.3855
7.7500,5460.8642,3000.4380
7.7500,5966.8642,3838.7506
7.7500,5977.8642,3857.8032
7.7500,5988.8642,3876.8557
7.7500,5504.8642,3076.6483
7.7500,5515.8642,3095.7008
7.7500,5526.8642,3114.7534
7.7500,5471.8642,3019.4906
7.7500,5482.8642,3038.5431
7.7500,5493.8642,3057.5957
7.7500,5867.8642,3667.2776
7.7500,5878.8642,3686.3301
7.7500,5889.8642,3705.3827
7.7500,5834.8642,3610.1199
7.7500,5845.8642,3629.1725
7.7500,5856.8642,3648.2250
7.7500,5933.8642,3781.5929
7.7500,5944.8642,3800.6455
7.7500,5955.8642,3819.6981
7.7500,5900.8642,3724.4353
7.7500,5911.8642,3743.4878
7.7500,5922.8642,3762.5404
7.7500,5548.8642,3114.7534
7.7500,5724.8642,3381.4892
7.7500,5735.8642,3400.5418
7.7500,5746.8642,3419.5943
7.7500,5691.8642,3324.3315
7.7500,5702.8642,3343.3841
7.7500,5713.8642,3362.4366
7.7500,5790.8642,3495.8045
7.7500,5801.8642,3514.8571
7.7500,5812.8642,3533.9097
7.7500,5757.8642,3438.6469
7.7500,5768.8642,3457.6994
7.7500,5779.8642,3476.7520
7.7500,5592.8642,3152.8585
7.7500,5603.8642,3171.9110
7.7500,5614.8642,3190.9636
7.7500,5559.8642,3095.7008
7.7500,5570.8642,3114.7534
7.7500,5581.8642,3133.8059
7.7500,5658.8642,3267.1738
7.7500,5669.8642,3286.2264
7.7500,5680.8642,3305.2790
7.7500,5625.8642,3210.0162
7.7500,5636.8642,3229.0687
7.7500,5647.8642,3248.1213
7.7500,5823.8642,3552.9622
7.7500,5449.8642,2943.2803
7.7500,5460.8642,2962.3329
7.7500,5471.8642,2981.3855
7.7500,5966.8642,3800.6455
7.7500,5977.8642,3819.6981
7.7500,5988.8642,3838.7506
7.7500,5515.8642,3057.5957
7.7500,5526.8642,3076.6483
7.7500,5537.8642,3095.7008
7.7500,5482.8642,3000.4380
7.7500,5493.8642,3019.4906
7.7500,5504.8642,3038.5431
7.7500,5867.8642,3629.1725
7.7500,5878.8642,3648.2250
7.7500,5889.8642,3667.2776
7.7500,5834.8642,3572.0148
7.7500,5845.8642,3591.0673
7.7500,5856.8642,3610.1199
7.7500,5933.8642,3743.4878
7.7500,5944.8642,3762.5404
7.7500,5955.8642,3781.5929
7.7500,5900.8642,3686.3301
7.7500,5911.8642,3705.3827
7.7500,5922.8642,3724.4353
7.7500,5702.8642,3572.0148
7.7500,5669.8642,3819.6981
7.7500,5680.8642,3838.7506
7.7500,5691.8642,3857.8032
7.7500,5636.8642,3762.5404
7.7500,5647.8642,3781.5929
7.7500,5658.8642,3800.6455
7.7500,5471.8642,3514.8571
7.7500,5482.8642,3533.9097
7.7500,5493.8642,3552.9622
7.7500,5702.8642,3876.8557
7.7500,5449.8642,3476.7520
7.7500,5460.8642,3495.8045
7.7500,5537.8642,3591.0673
7.7500,5548.8642,3610.1199
7.7500,5559.8642,3629.1725
7.7500,5504.8642,3533.9097
7.7500,5515.8642,3552.9622
7.7500,5526.8642,3572.0148
7.7500,5603.8642,3705.3827
7.7500,5614.8642,3724.4353
7.7500,5625.8642,3743.4878
7.7500,5570.8642,3648.2250
7.7500,5581.8642,3667.2776
7.7500,5592.8642,3686.3301
7.7500,5504.8642,3572.0148
7.7500,5438.8642,3495.8045
7.7500,5449.8642,3514.8571
7.7500,5460.8642,3533.9097
7.7500,5647.8642,3819.6981
7.7500,5658.8642,3838.7506
7.7500,5680.8642,3876.8557
7.7500,5504.8642,3610.1199
7.7500,5515.8642,3629.1725
7.7500,5526.8642,3648.2250
7.7500,5471.8642,3552.9622
7.7500,5482.8642,3572.0148
7.7500,5493.8642,3591.0673
7.7500,5548.8642,3648.2250
7.7500,5559.8642,3667.2776
7.7500,5570.8642,3686.3301
7.7500,5515.8642,3591.0673
7.7500,5526.8642,3610.1199
7.7500,5537.8642,3629.1725
7.7500,5614.8642,3762.5404
7.7500,5625.8642,3781.5929
7.7500,5636.8642,3800.6455
7.7500,5581.8642,3705.3827
7.7500,5592.8642,3724.4353
7.7500,5603.8642,3743.4878
7.7500,5493.8642,3514.8571
7.7500,5724.8642,3838.7506
7.7500,5735.8642,3857.8032
7.7500,5438.8642,3381.4892
7.7500,5691.8642,3781.5929
7.7500,5702.8642,3800.6455
7.7500,5713.8642,3819.6981
7.7500,5482.8642,3457.6994
7.7500,5493.8642,3476.7520
7.7500,5504.8642,3495.8045
7.7500,5449.8642,3400.5418
7.7500,5460.8642,3419.5943
7.7500,5471.8642,3438.6469
7.7500,5592.8642,3610.1199
7.7500,5603.8642,3629.1725
7.7500,5614.8642,3648.2250
7.7500,5559.8642,3552.9622
7.7500,5570.8642,3572.0148
7.7500,5581.8642,3591.0673
7.7500,5658.8642,3724.4353
7.7500,5669.8642,3743.4878
7.7500,5680.8642,3762.5404
7.7500,5625.8642,3667.2776
7.7500,5636.8642,3686.3301
7.7500,5647.8642,3705.3827
7.7500,5515.8642,3514.8571
7.7500,5691.8642,3819.6981
7.7500,5702.8642,3838.7506
7.7500,5713.8642,3857.8032
7.7500,5658.8642,3762.5404
7.7500,5669.8642,3781.5929
7.7500,5680.8642,3800.6455
7.7500,5460.8642,3457.6994
7.7500,5471.8642,3476.7520
7.7500,5482.8642,3495.8045
7.7500,5724.8642,3876.8557
7.7500,5438.8642,3419.5943
7.7500,5449.8642,3438.6469
7.7500,5559.8642,3591.0673
7.7500,5570.8642,3610.1199
7.7500,5581.8642,3629.1725
7.7500,5526.8642,3533.9097
7.7500,5537.8642,3552.9622
7.7500,5548.8642,3572.0148
7.7500,5625.8642,3705.3827
7.7500,5636.8642,3724.4353
7.7500,5647.8642,3743.4878
7.7500,5592.8642,3648.2250
7.7500,5603.8642,3667.2776
7.7500,5614.8642,3686.3301
7.7500,5482.8642,3724.4353
7.7500,5493.8642,3743.4878
7.7500,5504.8642,3762.5404
7.7500,5449.8642,3667.2776
7.7500,5460.8642,3686.3301
7.7500,5471.8642,3705.3827
7.7500,5548.8642,3838.7506
7.7500,5559.8642,3857.8032
7.7500,5570.8642,3876.8557
7.7500,5515.8642,3781.5929
7.7500,5526.8642,3800.6455
7.7500,5537.8642,3819.6981
7.7500,5515.8642,3743.4878
7.7500,5526.8642,3762.5404
7.7500,5537.8642,3781.5929
7.7500,5482.8642,3686.3301
7.7500,5493.8642,3705.3827
7.7500,5504.8642,3724.4353
7.7500,5581.8642,3857.8032
7.7500,5592.8642,3876.8557
7.7500,5438.8642,3648.2250
7.7500,5548.8642,3800.6455
7.7500,5559.8642,3819.6981
7.7500,5570.8642,3838.7506
7.7500,5438.8642,3686.3301
7.7500,5438.8642,3762.5404
7.7500,5449.8642,3781.5929
7.7500,5460.8642,3800.6455
7.7500,5482.8642,3800.6455
7.7500,5493.8642,3819.6981
7.7500,5504.8642,3838.7506
7.7500,5449.8642,3819.6981
7.7500,5460.8642,3838.7506
7.7500,5438.8642,3838.7506
7.7500,5471.8642,3819.6981
7.7500,5482.8642,3838.7506
7.7500,5438.8642,3800.6455
7.7500,5482.8642,3762.5404
7.7500,5493.8642,3781.5929
7.7500,5504.8642,3800.6455
7.7500,5449.8642,3705.3827
7.7500,5460.8642,3724.4353
7.7500,5471.8642,3743.4878
7.7500,5449.8642,3743.4878
7.7500,5460.8642,3762.5404
7.7500,5471.8642,3781.5929
7.7500,5515.8642,3819.6981
7.7500,5526.8642,3838.7506
7.7500,5438.8642,3724.4353
7.7500,5471.8642,3667.2776
7.7500,5493.8642,3629.1725
7.7500,5504.8642,3648.2250
7.7500,5515.8642,3667.2776
7.7500,5460.8642,3572.0148
7.7500,5471.8642,3591.0673
7.7500,5482.8642,3610.1199
7.7500,5559.8642,3743.4878
7.7500,5570.8642,3762.5404
7.7500,5581.8642,3781.5929
7.7500,5526.8642,3686.3301
7.7500,5537.8642,3705.3827
7.7500,5548.8642,3724.4353
7.7500,5570.8642,3724.4353
7.7500,5581.8642,3743.4878
7.7500,5592.8642,3762.5404
7.7500,5537.8642,3667.2776
7.7500,5548.8642,3686.3301
7.7500,5559.8642,3705.3827
7.7500,5636.8642,3838.7506
7.7500,5438.8642,3533.9097
7.7500,5449.8642,3552.9622
7.7500,5603.8642,3781.5929
7.7500,5614.8642,3800.6455
7.7500,5625.8642,3819.6981
7.7500,5592.8642,3800.6455
7.7500,5559.8642,3781.5929
7.7500,5570.8642,3800.6455
7.7500,5581.8642,3819.6981
7.7500,5526.8642,3724.4353
7.7500,5537.8642,3743.4878
7.7500,5548.8642,3762.5404
7.7500,5438.8642,3610.1199
7.7500,5449.8642,3629.1725
7.7500,5460.8642,3648.2250
7.7500,5592.8642,3838.7506
7.7500,5603.8642,3857.8032
7.7500,5614.8642,3876.8557
7.7500,5636.8642,3876.8557
7.7500,5438.8642,3572.0148
7.7500,5449.8642,3591.0673
7.7500,5603.8642,3819.6981
7.7500,5614.8642,3838.7506
7.7500,5625.8642,3857.8032
7.7500,5493.8642,3667.2776
7.7500,5504.8642,3686.3301
7.7500,5515.8642,3705.3827
7.7500,5460.8642,3610.1199
7.7500,5471.8642,3629.1725
7.7500,5482.8642,3648.2250
7.7500,5548.8642,3533.9097
7.7500,5548.8642,3381.4892
7.7500,5559.8642,3400.5418
7.7500,5570.8642,3419.5943
7.7500,5515.8642,3324.3315
7.7500,5526.8642,3343.3841
7.7500,5537.8642,3362.4366
7.7500,5614.8642,3495.8045
7.7500,5625.8642,3514.8571
7.7500,5636.8642,3533.9097
7.7500,5581.8642,3438.6469
7.7500,5592.8642,3457.6994
7.7500,5603.8642,3476.7520
7.7500,5845.8642,3857.8032
7.7500,5856.8642,3876.8557
7.7500,5438.8642,3190.9636
7.7500,5812.8642,3800.6455
7.7500,5823.8642,3819.6981
7.7500,5834.8642,3838.7506
7.7500,5482.8642,3267.1738
7.7500,5493.8642,3286.2264
7.7500,5504.8642,3305.2790
7.7500,5449.8642,3210.0162
7.7500,5460.8642,3229.0687
7.7500,5471.8642,3248.1213
7.7500,5647.8642,3552.9622
7.7500,5834.8642,3876.8557
7.7500,5438.8642,3229.0687
7.7500,5449.8642,3248.1213
7.7500,5790.8642,3800.6455
7.7500,5801.8642,3819.6981
7.7500,5812.8642,3838.7506
7.7500,5493.8642,3324.3315
7.7500,5504.8642,3343.3841
7.7500,5515.8642,3362.4366
7.7500,5460.8642,3267.1738
7.7500,5471.8642,3286.2264
7.7500,5482.8642,3305.2790
7.7500,5691.8642,3629.1725
7.7500,5702.8642,3648.2250
7.7500,5713.8642,3667.2776
7.7500,5658.8642,3572.0148
7.7500,5669.8642,3591.0673
7.7500,5680.8642,3610.1199
7.7500,5757.8642,3743.4878
7.7500,5768.8642,3762.5404
7.7500,5779.8642,3781.5929
7.7500,5724.8642,3686.3301
7.7500,5735.8642,3705.3827
7.7500,5746.8642,3724.4353
7.7500,5801.8642,3781.5929
7.7500,5878.8642,3876.8557
7.7500,5438.8642,3152.8585
7.7500,5449.8642,3171.9110
7.7500,5845.8642,3819.6981
7.7500,5856.8642,3838.7506
7.7500,5867.8642,3857.8032
7.7500,5493.8642,3248.1213
7.7500,5504.8642,3267.1738
7.7500,5515.8642,3286.2264
7.7500,5460.8642,3190.9636
7.7500,5471.8642,3210.0162
7.7500,5482.8642,3229.0687
7.7500,5746.8642,3648.2250
7.7500,5757.8642,3667.2776
7.7500,5768.8642,3686.3301
7.7500,5713.8642,3591.0673
7.7500,5724.8642,3610.1199
7.7500,5735.8642,3629.1725
7.7500,5812.8642,3762.5404
7.7500,5823.8642,3781.5929
7.7500,5834.8642,3800.6455
7.7500,5779.8642,3705.3827
7.7500,5790.8642,3724.4353
7.7500,5801.8642,3743.4878
7.7500,5526.8642,3305.2790
7.7500,5702.8642,3610.1199
7.7500,5713.8642,3629.1725
7.7500,5724.8642,3648.2250
7.7500,5669.8642,3552.9622
7.7500,5680.8642,3572.0148
7.7500,5691.8642,3591.0673
7.7500,5768.8642,3724.4353
7.7500,5779.8642,3743.4878
7.7500,5790.8642,3762.5404
7.7500,5735.8642,3667.2776
7.7500,5746.8642,3686.3301
7.7500,5757.8642,3705.3827
7.7500,5570.8642,3381.4892
7.7500,5581.8642,3400.5418
7.7500,5592.8642,3419.5943
7.7500,5537.8642,3324.3315
7.7500,5548.8642,3343.3841
7.7500,5559.8642,3362.4366
7.7500,5636.8642,3495.8045
7.7500,5647.8642,3514.8571
7.7500,5658.8642,3533.9097
7.7500,5603.8642,3438.6469
7.7500,5614.8642,3457.6994
7.7500,5625.8642,3476.7520
7.7500,5515.8642,3438.6469
7.7500,5526.8642,3457.6994
7.7500,5537.8642,3476.7520
7.7500,5482.8642,3381.4892
7.7500,5493.8642,3400.5418
7.7500,5504.8642,3419.5943
7.7500,5581.8642,3552.9622
7.7500,5592.8642,3572.0148
7.7500,5603.8642,3591.0673
7.7500,5548.8642,3495.8045
7.7500,5559.8642,3514.8571
7.7500,5570.8642,3533.9097
7.7500,5746.8642,3800.6455
7.7500,5757.8642,3819.6981
7.7500,5768.8642,3838.7506
7.7500,5713.8642,3743.4878
7.7500,5724.8642,3762.5404
7.7500,5735.8642,3781.5929
7.7500,5449.8642,3324.3315
7.7500,5460.8642,3343.3841
7.7500,5471.8642,3362.4366
7.7500,5779.8642,3857.8032
7.7500,5790.8642,3876.8557
7.7500,5438.8642,3305.2790
7.7500,5614.8642,3610.1199
7.7500,5449.8642,3362.4366
7.7500,5460.8642,3381.4892
7.7500,5471.8642,3400.5418
7.7500,5757.8642,3857.8032
7.7500,5768.8642,3876.8557
7.7500,5438.8642,3343.3841
7.7500,5515.8642,3476.7520
7.7500,5526.8642,3495.8045
7.7500,5537.8642,3514.8571
7.7500,5482.8642,3419.5943
7.7500,5493.8642,3438.6469
7.7500,5504.8642,3457.6994
7.7500,5658.8642,3686.3301
7.7500,5669.8642,3705.3827
7.7500,5680.8642,3724.4353
7.7500,5625.8642,3629.1725
7.7500,5636.8642,3648.2250
7.7500,5647.8642,3667.2776
7.7500,5724.8642,3800.6455
7.7500,5735.8642,3819.6981
7.7500,5746.8642,3838.7506
7.7500,5691.8642,3743.4878
7.7500,5702.8642,3762.5404
7.7500,5713.8642,3781.5929
7.7500,5702.8642,3724.4353
7.7500,5691.8642,3667.2776
7.7500,5702.8642,3686.3301
7.7500,5713.8642,3705.3827
7.7500,5658.8642,3610.1199
7.7500,5669.8642,3629.1725
7.7500,5680.8642,3648.2250
7.7500,5757.8642,3781.5929
7.7500,5768.8642,3800.6455
7.7500,5779.8642,3819.6981
7.7500,5724.8642,3724.4353
7.7500,5735.8642,3743.4878
7.7500,5746.8642,3762.5404
7.7500,5559.8642,3438.6469
7.7500,5570.8642,3457.6994
7.7500,5581.8642,3476.7520
7.7500,5526.8642,3381.4892
7.7500,5537.8642,3400.5418
7.7500,5548.8642,3419.5943
7.7500,5625.8642,3552.9622
7.7500,5636.8642,3572.0148
7.7500,5647.8642,3591.0673
7.7500,5592.8642,3495.8045
7.7500,5603.8642,3514.8571
7.7500,5614.8642,3533.9097
7.7500,5790.8642,3838.7506
7.7500,5603.8642,3552.9622
7.7500,5614.8642,3572.0148
7.7500,5625.8642,3591.0673
7.7500,5570.8642,3495.8045
7.7500,5581.8642,3514.8571
7.7500,5592.8642,3533.9097
7.7500,5669.8642,3667.2776
7.7500,5680.8642,3686.3301
7.7500,5691.8642,3705.3827
7.7500,5636.8642,3610.1199
7.7500,5647.8642,3629.1725
7.7500,5658.8642,3648.2250
7.7500,5471.8642,3324.3315
7.7500,5482.8642,3343.3841
7.7500,5493.8642,3362.4366
7.7500,5438.8642,3267.1738
7.7500,5449.8642,3286.2264
7.7500,5460.8642,3305.2790
7.7500,5537.8642,3438.6469
7.7500,5548.8642,3457.6994
7.7500,5559.8642,3476.7520
7.7500,5504.8642,3381.4892
7.7500,5515.8642,3400.5418
7.7500,5526.8642,3419.5943
7.7500,5592.8642,3076.6483
7.7500,5812.8642,3038.5431
7.7500,5823.8642,3057.5957
7.7500,5834.8642,3076.6483
7.7500,6285.8642,3819.6981
7.7500,6296.8642,3838.7506
7.7500,5801.8642,3019.4906
7.7500,5878.8642,3152.8585
7.7500,5889.8642,3171.9110
7.7500,5900.8642,3190.9636
7.7500,5845.8642,3095.7008
7.7500,5856.8642,3114.7534
7.7500,5867.8642,3133.8059
7.7500,6186.8642,3648.2250
7.7500,6197.8642,3667.2776
7.7500,6208.8642,3686.3301
7.7500,6153.8642,3591.0673
7.7500,6164.8642,3610.1199
7.7500,6175.8642,3629.1725
7.7500,6252.8642,3762.5404
7.7500,6263.8642,3781.5929
7.7500,6274.8642,3800.6455
7.7500,6219.8642,3705.3827
7.7500,6230.8642,3724.4353
7.7500,6241.8642,3743.4878
7.7500,5911.8642,3210.0162
7.7500,6087.8642,3514.8571
7.7500,6098.8642,3533.9097
7.7500,6109.8642,3552.9622
7.7500,6054.8642,3457.6994
7.7500,6065.8642,3476.7520
7.7500,6076.8642,3495.8045
7.7500,6153.8642,3629.1725
7.7500,6164.8642,3648.2250
7.7500,6175.8642,3667.2776
7.7500,6120.8642,3572.0148
7.7500,6131.8642,3591.0673
7.7500,6142.8642,3610.1199
7.7500,5955.8642,3286.2264
7.7500,5966.8642,3305.2790
7.7500,5977.8642,3324.3315
7.7500,5922.8642,3229.0687
7.7500,5933.8642,3248.1213
7.7500,5944.8642,3267.1738
7.7500,6021.8642,3400.5418
7.7500,6032.8642,3419.5943
7.7500,6043.8642,3438.6469
7.7500,5988.8642,3343.3841
7.7500,5999.8642,3362.4366
7.7500,6010.8642,3381.4892
7.7500,6142.8642,3572.0148
7.7500,6263.8642,3743.4878
7.7500,6274.8642,3762.5404
7.7500,6285.8642,3781.5929
7.7500,6230.8642,3686.3301
7.7500,6241.8642,3705.3827
7.7500,6252.8642,3724.4353
7.7500,5834.8642,3038.5431
7.7500,5845.8642,3057.5957
7.7500,5856.8642,3076.6483
7.7500,6296.8642,3800.6455
7.7500,6307.8642,3819.6981
7.7500,6318.8642,3838.7506
7.7500,6131.8642,3514.8571
7.7500,6142.8642,3533.9097
7.7500,6153.8642,3552.9622
7.7500,6098.8642,3457.6994
7.7500,6109.8642,3476.7520
7.7500,6120.8642,3495.8045
7.7500,6197.8642,3629.1725
7.7500,6208.8642,3648.2250
7.7500,6219.8642,3667.2776
7.7500,6164.8642,3572.0148
7.7500,6175.8642,3591.0673
7.7500,6186.8642,3610.1199
7.7500,5867.8642,3095.7008
7.7500,6043.8642,3400.5418
